ctrs_agenda,ctrs_feedback,ctrs_understanding,ctrs_interpersonal,ctrs_collaboration,ctrs_pacing,ctrs_discovery,ctrs_focus,ctrs_strategy,ctrs_technique,ctrs_homework,conversation_id,ctrs_overall,pid
2,2,3,3,3,2,2,2,2,2,0,gptchats_47056,2.090909090909091,80333927
2,2,3,3,2,2,2,2,2,2,0,gptchats_58176,2.0,80337949
0,0,1,1,0,0,0,0,0,0,0,gptchats_3684,0.1818181818181818,80230475
2,2,3,3,2,2,2,2,2,2,0,gptchats_47042,2.0,80339202
2,2,2,2,2,2,2,2,2,2,0,coaching_15815,1.818181818181818,99337120
2,2,3,3,2,2,2,2,2,2,0,gptchats_74488,2.0,99367860
2,2,3,3,2,2,2,2,2,2,0,gptchats_8909,2.0,80238341
2,2,3,3,2,2,2,2,2,2,2,gptchats_1093,2.1818181818181817,80226144
2,2,3,3,2,2,2,2,2,2,0,gptchats_13413,2.0,80239980
2,2,3,3,2,2,2,2,2,2,0,gptchats_7384,2.0,80236252
2,2,3,3,3,3,2,2,2,2,0,coaching_17964,2.1818181818181817,80253702
0,0,1,1,0,0,0,0,0,0,0,gptchats_29295,0.1818181818181818,80332664
2,2,3,3,2,2,2,2,2,2,2,gptchats_15704,2.1818181818181817,80253232
2,2,3,3,2,2,2,2,2,2,2,gptchats_66932,2.1818181818181817,80337156
0,0,1,1,0,1,0,0,0,0,0,gptchats_20967,0.2727272727272727,80284900
2,2,3,3,2,2,2,2,2,2,0,gptchats_4855,2.0,80231935
2,2,3,3,2,2,2,2,2,2,0,gptchats_71296,2.0,80338925
2,2,3,3,2,2,2,2,2,2,0,gptchats_17113,2.0,80256781
2,2,3,3,2,2,2,2,2,2,0,gptchats_4666,2.0,80231265
2,2,3,3,2,2,2,2,2,2,0,gptchats_70163,2.0,30310890
2,2,3,3,2,2,2,2,2,2,0,gptchats_9342,2.0,80239018
2,2,2,2,2,2,2,2,2,2,0,gptchats_6071,1.818181818181818,80234321
2,0,3,3,2,2,2,2,2,2,0,gptchats_72774,1.818181818181818,80261928
2,2,4,4,3,3,2,3,2,2,0,gptchats_34047,2.4545454545454546,80333337
0,0,1,2,0,0,0,0,0,0,0,gptchats_72012,0.2727272727272727,5036874
0,0,1,1,0,0,0,0,0,0,0,gptchats_21144,0.1818181818181818,80238971
2,2,3,3,2,2,2,2,2,2,0,coaching_20845,2.0,80346741
0,0,2,2,2,2,0,0,0,0,0,gptchats_9424,0.7272727272727273,80236332
2,2,3,3,2,2,2,2,2,2,0,gptchats_6717,2.0,80234699
2,2,3,3,3,3,2,2,2,2,2,gptchats_74463,2.363636363636364,7062700
2,2,3,3,2,2,2,2,2,2,0,gptchats_22625,2.0,80241384
2,2,3,3,2,2,2,2,2,2,0,coaching_3356,2.0,80293557
2,2,3,3,2,2,2,2,2,2,0,gptchats_16580,2.0,80257970
0,1,2,2,1,1,0,1,1,0,0,gptchats_60416,0.8181818181818182,80343310
2,2,3,3,2,2,2,2,2,2,0,gptchats_26443,2.0,80323862
2,2,3,3,3,3,2,2,2,2,2,gptchats_59297,2.363636363636364,80332544
2,0,2,3,2,2,1,1,1,1,0,gptchats_66067,1.3636363636363635,7046957
2,2,3,3,2,2,2,2,2,2,0,gptchats_20032,2.0,80261760
2,2,3,3,2,2,2,2,2,2,0,gptchats_29764,2.0,80333479
0,2,4,4,3,2,2,2,2,0,0,gptchats_26457,1.9090909090909092,80240280
2,2,3,3,3,2,2,2,2,2,2,gptchats_27749,2.272727272727273,80328238
0,0,2,2,0,0,0,0,0,0,0,gptchats_20026,0.3636363636363636,80280776
2,0,3,3,2,2,2,2,2,0,0,gptchats_69340,1.6363636363636365,5038890
2,2,3,3,3,3,2,2,2,2,2,gptchats_24240,2.363636363636364,80231750
2,2,3,3,2,3,2,2,2,2,2,coaching_12727,2.272727272727273,80338629
2,2,3,3,2,2,2,2,2,2,0,gptchats_74477,2.0,7083382
2,0,2,2,2,2,0,2,2,2,0,gptchats_9356,1.4545454545454546,80239035
2,2,3,3,3,3,2,2,2,2,2,gptchats_25638,2.363636363636364,10312378
2,2,3,3,2,2,2,2,2,2,0,gptchats_74311,2.0,80307983
0,0,1,1,0,0,0,0,0,0,0,gptchats_21636,0.1818181818181818,80288509
4,4,4,4,4,4,4,4,4,4,4,coaching_14430,4.0,80339743
2,2,3,3,2,2,2,2,2,2,0,gptchats_20740,2.0,80253999
2,2,3,3,2,2,2,2,2,2,0,gptchats_58823,2.0,80339445
0,0,2,2,2,2,0,0,0,0,0,gptchats_71269,0.7272727272727273,5036589
0,0,1,1,0,0,0,0,0,0,0,gptchats_24996,0.1818181818181818,80316372
0,2,3,3,2,2,2,2,2,2,0,gptchats_4672,1.818181818181818,80225636
3,3,4,3,3,3,3,3,3,3,3,coaching_5055,3.090909090909091,80319310
0,0,2,2,0,0,0,0,0,0,0,gptchats_20998,0.3636363636363636,80286203
2,2,3,3,3,3,2,2,2,2,2,gptchats_60364,2.363636363636364,10338356
2,2,3,3,2,3,2,2,2,2,0,gptchats_70177,2.090909090909091,9988298
0,0,2,2,0,1,0,0,0,0,0,gptchats_53786,0.4545454545454545,80340602
0,0,2,2,0,0,0,0,0,0,0,gptchats_8060,0.3636363636363636,80236993
0,0,2,2,0,1,0,0,0,0,0,gptchats_23261,0.4545454545454545,80304339
0,1,2,2,1,1,0,1,1,0,0,gptchats_51191,0.8181818181818182,80336135
0,0,2,2,0,2,0,0,0,0,0,gptchats_28334,0.5454545454545454,80323372
2,2,3,3,2,2,2,2,2,2,0,gptchats_26319,2.0,80322190
4,4,4,4,4,4,4,4,4,4,0,coaching_4363,3.636363636363636,80310241
2,2,3,3,3,3,2,2,2,2,0,gptchats_56826,2.1818181818181817,80333927
2,0,2,2,2,2,0,0,0,0,0,gptchats_21476,0.9090909090909092,80286602
2,2,3,3,2,2,2,2,2,2,0,gptchats_39239,2.0,80328308
2,2,3,3,2,2,2,2,2,2,0,gptchats_68076,2.0,80340944
2,2,3,3,2,2,2,2,2,2,0,gptchats_21310,2.0,80259252
2,2,3,3,3,3,3,3,3,3,2,coaching_11206,2.727272727272727,80337678
2,2,3,3,2,2,2,2,2,2,0,gptchats_31103,2.0,80334016
2,2,3,3,2,2,2,2,2,2,0,gptchats_27761,2.0,80328248
2,2,3,3,2,2,2,2,2,2,0,gptchats_3653,2.0,80230444
2,2,3,3,2,2,2,2,2,2,0,gptchats_23507,2.0,80238527
4,3,4,4,4,4,3,3,3,3,0,coaching_19020,3.1818181818181817,99342613
2,2,3,3,2,2,2,2,2,2,0,gptchats_12902,2.0,80235590
2,2,3,3,2,2,2,2,2,2,0,gptchats_8188,2.0,80237101
2,2,3,3,2,2,2,2,2,2,2,gptchats_8706,2.1818181818181817,80237888
2,2,3,3,3,3,2,2,2,2,0,gptchats_24268,2.1818181818181817,80312076
2,2,3,3,2,2,2,2,2,2,0,gptchats_9418,2.0,80236203
2,2,3,3,2,2,2,2,2,2,0,gptchats_23513,2.0,80303502
2,2,3,3,2,3,2,2,2,2,0,gptchats_75755,2.090909090909091,99124129
2,2,3,3,2,2,2,2,2,2,0,gptchats_1050,2.0,80225911
2,2,3,3,2,2,2,2,2,2,0,gptchats_67351,2.0,99359031
2,2,3,3,2,3,2,2,2,2,0,gptchats_57292,2.090909090909091,80332653
2,0,2,2,2,2,0,2,0,0,0,gptchats_29758,1.0909090909090908,80333468
2,2,3,3,2,2,2,2,2,2,0,gptchats_18585,2.0,80229429
2,2,3,3,2,2,2,2,2,2,0,gptchats_71255,2.0,80243130
2,2,3,3,2,2,2,2,2,2,0,gptchats_41396,2.0,80337766
2,2,3,3,2,2,2,2,2,2,0,gptchats_56832,2.0,80333927
2,2,3,3,2,2,2,2,2,2,0,gptchats_21462,2.0,80242266
2,2,3,3,2,3,2,2,2,2,0,gptchats_53792,2.090909090909091,80338715
1,1,2,2,1,2,1,1,1,1,0,gptchats_1736,1.181818181818182,80227545
0,1,2,2,2,2,1,1,1,1,0,gptchats_7347,1.181818181818182,80236226
2,2,3,3,3,3,2,2,2,2,0,gptchats_75033,2.1818181818181817,5051029
2,2,3,3,2,2,2,2,2,2,2,coaching_6560,2.1818181818181817,80329121
2,2,3,3,2,2,2,2,2,2,0,gptchats_8074,2.0,80236579
0,1,2,2,1,2,0,1,1,0,0,gptchats_23275,0.9090909090909092,80232642
5,5,5,4,5,5,4,5,5,5,5,gptchats_18114,4.818181818181818,80260634
2,0,3,3,2,2,2,2,2,2,0,gptchats_35588,1.818181818181818,80336249
2,2,4,4,3,3,2,2,2,2,0,gptchats_52513,2.363636363636364,80339442
0,0,1,1,0,0,0,0,0,0,0,gptchats_7456,0.1818181818181818,80235706
4,2,4,4,4,4,4,4,4,4,0,gptchats_21795,3.4545454545454546,80291603
0,1,2,2,1,1,0,0,0,0,0,gptchats_59446,0.6363636363636364,80335416
2,0,2,3,2,2,2,2,0,0,0,gptchats_68843,1.3636363636363635,30361032
2,2,3,3,2,2,2,2,2,2,2,gptchats_50304,2.1818181818181817,80339667
0,0,2,2,2,2,2,2,2,2,0,gptchats_31088,1.4545454545454546,80334427
2,2,3,3,2,2,2,2,2,2,0,gptchats_11358,2.0,80234324
2,2,3,3,2,2,2,2,2,2,0,gptchats_3900,2.0,80230645
2,2,3,3,2,2,2,2,2,2,0,gptchats_50462,2.0,80293085
2,2,3,3,2,2,2,2,2,2,0,coaching_10093,2.0,80336620
2,2,3,3,2,3,2,2,2,2,0,gptchats_12889,2.090909090909091,80239767
2,2,3,3,3,3,2,2,2,2,0,coaching_21434,2.1818181818181817,5006117
0,0,2,2,0,0,0,0,0,0,0,gptchats_8855,0.3636363636363636,80236840
2,2,3,3,2,2,2,2,2,2,0,gptchats_33847,2.0,80334075
2,2,3,3,2,2,2,2,2,2,0,gptchats_8699,2.0,80237885
2,2,3,3,2,2,2,2,2,2,0,gptchats_14234,2.0,80236514
2,2,3,3,2,2,2,2,2,2,0,gptchats_9587,2.0,80235015
2,2,3,3,2,2,2,2,2,2,0,gptchats_61873,2.0,80344004
2,2,3,3,2,2,2,2,2,2,2,gptchats_27826,2.1818181818181817,80245964
0,0,1,2,0,1,0,0,0,0,0,gptchats_468,0.3636363636363636,80222295
2,2,3,3,3,3,2,2,2,2,0,gptchats_49641,2.1818181818181817,80340229
2,2,3,3,2,2,2,2,2,2,0,gptchats_58994,2.0,80344758
0,0,2,2,0,0,0,0,0,0,0,gptchats_16345,0.3636363636363636,80228626
2,2,3,3,2,2,2,2,2,2,0,coaching_22897,2.0,7061693
2,2,3,3,2,2,2,2,2,2,0,gptchats_54176,2.0,80336007
4,2,4,4,4,4,4,4,4,4,0,coaching_21346,3.4545454545454546,10347750
2,1,2,2,2,2,2,2,2,2,0,gptchats_7442,1.7272727272727273,80236322
0,0,1,2,0,0,0,0,0,0,0,gptchats_56749,0.2727272727272727,80319884
2,2,3,3,2,2,2,2,2,2,0,gptchats_28283,2.0,80329754
2,2,3,3,2,2,2,2,2,2,0,gptchats_18340,2.0,80254834
4,2,4,4,4,4,4,4,4,4,0,coaching_22667,3.4545454545454546,99358231
2,2,3,3,2,2,2,2,2,2,0,gptchats_56991,2.0,80296424
2,2,3,3,2,2,2,2,2,2,0,gptchats_4935,2.0,80231744
2,1,2,2,2,2,1,1,1,1,0,gptchats_66852,1.3636363636363635,80229815
0,0,2,2,0,0,0,0,0,0,0,gptchats_58764,0.3636363636363636,80229280
2,2,3,3,2,2,2,2,2,2,0,gptchats_72827,2.0,30361085
2,2,3,3,2,2,2,2,2,2,2,gptchats_13215,2.1818181818181817,80229356
2,2,3,3,2,2,2,2,2,2,0,gptchats_64923,2.0,80229160
2,2,3,3,2,2,2,2,2,2,0,gptchats_7582,2.0,80236485
2,2,3,3,2,2,2,2,2,2,0,gptchats_22976,2.0,80302293
2,2,3,3,2,2,2,2,2,2,0,gptchats_55526,2.0,80339232
2,2,3,3,3,3,2,2,2,2,0,gptchats_73287,2.1818181818181817,70106772
2,2,3,3,2,2,2,2,2,2,0,gptchats_8869,2.0,80237842
2,2,3,3,2,2,2,2,2,2,0,gptchats_43344,2.0,80338309
2,2,3,3,2,2,2,2,2,2,0,gptchats_11364,2.0,80238677
0,0,2,2,0,0,0,0,0,0,0,gptchats_48211,0.3636363636363636,80339882
2,2,3,3,2,2,2,2,2,2,0,gptchats_17715,2.0,80262194
2,2,3,3,2,2,2,2,2,2,0,gptchats_29823,2.0,80333402
4,4,5,5,4,4,4,4,4,4,4,coaching_22101,4.181818181818182,40352852
2,2,3,3,3,3,2,2,2,2,0,gptchats_61683,2.1818181818181817,80321175
2,0,3,3,2,2,2,2,2,0,0,gptchats_48205,1.6363636363636365,80338948
2,2,3,3,2,2,2,2,2,2,0,gptchats_454,2.0,80223815
2,0,3,3,2,3,0,0,0,0,0,gptchats_40881,1.181818181818182,80336751
2,0,3,3,2,2,2,2,2,2,0,gptchats_61697,1.818181818181818,10347732
2,0,4,4,2,2,2,2,0,0,0,gptchats_36917,1.6363636363636365,80336485
2,2,3,3,3,3,2,2,2,2,0,gptchats_22962,2.1818181818181817,80301466
2,2,3,3,2,2,2,2,2,2,0,gptchats_7596,2.0,80225522
4,2,4,4,4,4,4,4,4,4,4,gptchats_16677,3.8181818181818183,80256783
2,0,2,2,2,2,2,2,2,2,0,gptchats_14208,1.6363636363636365,80228750
2,2,3,3,2,2,2,2,2,2,0,gptchats_6850,2.0,80230957
0,0,2,2,0,2,0,0,0,0,0,coaching_7292,0.5454545454545454,80332530
2,0,2,2,2,2,2,2,2,2,0,gptchats_53143,1.6363636363636365,80341206
0,0,2,2,0,2,0,0,0,0,0,gptchats_15116,0.5454545454545454,80228626
2,2,3,3,2,3,2,2,2,2,0,gptchats_73293,2.090909090909091,30361067
2,2,3,3,2,2,2,2,2,2,0,gptchats_63080,2.0,80346691
2,2,3,3,2,2,2,2,2,2,0,gptchats_53625,2.0,80261928
2,2,3,3,3,3,2,2,2,2,0,gptchats_15670,2.1818181818181817,80253584
0,1,2,1,0,1,0,1,0,0,0,gptchats_827,0.5454545454545454,80225139
2,2,3,3,3,3,2,2,2,2,0,gptchats_75184,2.1818181818181817,99365439
2,2,3,3,2,3,2,2,2,2,2,gptchats_55254,2.272727272727273,80287917
2,2,3,3,2,2,2,2,2,2,0,gptchats_10708,2.0,80240780
0,1,2,2,1,2,1,2,1,1,0,gptchats_3096,1.181818181818182,80229468
2,2,3,3,3,2,2,2,2,2,0,gptchats_18354,2.090909090909091,80265247
2,2,3,3,2,2,2,2,2,2,0,gptchats_332,2.0,80222190
2,2,3,3,2,2,2,2,2,2,0,gptchats_17067,2.0,80232158
2,2,2,2,2,2,2,2,2,2,0,coaching_22673,1.818181818181818,99358231
2,2,3,3,2,2,2,2,2,2,0,gptchats_4921,2.0,80231133
2,2,3,3,2,2,2,2,2,2,0,gptchats_57443,2.0,80336533
2,2,3,3,2,2,2,2,2,2,2,gptchats_20813,2.1818181818181817,80226749
4,4,4,4,4,4,4,4,4,4,4,coaching_3544,4.0,80297018
2,2,3,3,2,2,2,2,2,2,0,gptchats_2363,2.0,80228341
4,3,4,4,4,4,4,4,4,4,4,coaching_5135,3.909090909090909,80320432
0,0,2,2,0,1,0,0,0,0,0,gptchats_20620,0.4545454545454545,80283785
2,2,3,3,2,2,2,2,2,2,2,gptchats_66675,2.1818181818181817,7071596
2,0,2,2,2,2,0,0,0,0,0,gptchats_69546,0.9090909090909092,5087129
2,2,3,3,2,2,2,2,2,2,0,gptchats_25980,2.0,80320461
2,2,3,3,2,3,2,2,2,2,0,gptchats_14585,2.090909090909091,80238270
4,2,4,4,4,4,4,4,4,4,0,coaching_21391,3.4545454545454546,5057267
2,2,3,3,2,2,2,2,2,2,0,gptchats_25758,2.0,80321089
2,2,3,3,2,2,2,2,2,2,0,gptchats_73278,2.0,6029699
0,0,2,2,2,2,0,0,0,0,0,gptchats_6663,0.7272727272727273,80234252
0,0,2,2,0,0,0,0,0,0,0,gptchats_24320,0.3636363636363636,80293515
2,2,3,3,2,2,2,2,2,2,0,gptchats_75609,2.0,70124170
2,2,3,3,2,2,2,2,2,2,2,gptchats_72166,2.1818181818181817,80334961
0,0,2,1,0,1,0,2,2,1,0,gptchats_25256,0.8181818181818182,80229073
2,2,3,3,2,2,2,2,2,2,0,gptchats_4074,2.0,80231135
2,2,3,3,2,2,2,2,2,2,0,gptchats_27629,2.0,80316154
2,2,3,3,2,2,2,2,2,2,0,gptchats_29604,2.0,80231539
0,1,2,2,1,1,0,0,0,0,0,gptchats_39417,0.6363636363636364,80325227
2,2,3,3,2,2,2,2,2,2,0,gptchats_2405,2.0,80228548
2,2,3,3,2,2,2,2,2,2,0,gptchats_20152,2.0,80281229
2,2,3,3,2,2,2,2,2,2,0,gptchats_10091,2.0,80240018
2,2,3,3,2,2,2,2,2,2,0,gptchats_67219,2.0,5045556
2,2,3,3,3,3,2,2,2,2,0,gptchats_2411,2.1818181818181817,80228551
5,5,5,5,5,5,5,5,5,5,5,coaching_18262,5.0,10342354
0,0,3,3,2,2,0,0,0,0,0,gptchats_1118,0.9090909090909092,80222300
2,2,3,3,2,2,2,2,2,2,0,gptchats_22745,2.0,80300538
2,2,3,3,2,2,2,2,2,2,0,gptchats_6677,2.0,80235326
0,0,2,2,0,1,0,0,0,0,0,gptchats_72172,0.4545454545454545,99365459
0,0,1,1,0,0,0,0,0,0,0,gptchats_29478,0.1818181818181818,10318657
2,2,3,3,2,2,1,1,1,1,0,gptchats_25994,1.6363636363636365,80318450
0,0,2,2,0,1,0,0,0,0,0,gptchats_15857,0.4545454545454545,80254726
2,2,3,3,2,2,2,2,2,2,0,gptchats_9222,2.0,80238677
2,2,3,3,2,2,2,2,2,2,0,gptchats_16386,2.0,80255271
2,0,3,3,2,3,1,2,1,1,0,gptchats_70003,1.6363636363636365,9968531
2,2,3,3,2,2,2,2,2,2,0,gptchats_29176,2.0,80331287
2,2,3,3,3,2,2,2,2,2,0,gptchats_5418,2.090909090909091,80228291
2,2,3,3,3,3,2,2,2,2,0,gptchats_60210,2.1818181818181817,80343466
2,2,3,3,2,2,2,2,2,2,0,gptchats_26245,2.0,80322942
2,2,3,3,2,2,2,2,2,2,0,gptchats_28268,2.0,80322030
2,2,3,3,2,2,2,2,2,2,0,gptchats_68894,2.0,20362202
2,2,3,3,2,2,2,2,2,2,0,gptchats_66661,2.0,6071599
2,0,2,2,2,2,0,0,0,0,0,gptchats_69552,0.9090909090909092,6076670
2,2,3,3,2,2,2,2,2,2,0,gptchats_37348,2.0,80336373
2,2,3,3,2,3,2,2,2,2,2,gptchats_3069,2.272727272727273,80229422
2,2,3,3,2,2,2,2,2,2,0,gptchats_65340,2.0,80340413
2,2,3,3,2,2,2,2,2,2,0,gptchats_23315,2.0,80304440
0,0,1,1,0,0,0,0,0,0,0,gptchats_29336,0.1818181818181818,80327664
2,2,3,3,2,2,2,2,2,2,0,gptchats_8114,2.0,80237046
2,2,3,3,2,2,2,2,2,2,0,gptchats_6139,2.0,80231909
0,0,2,2,0,0,0,0,0,0,0,gptchats_1656,0.3636363636363636,80227393
2,2,3,3,3,3,3,3,2,2,2,gptchats_68664,2.5454545454545454,80229050
2,2,3,3,3,3,2,2,2,2,0,gptchats_61126,2.1818181818181817,10338356
2,2,3,3,2,2,2,2,2,2,0,gptchats_46599,2.0,80231750
2,2,3,3,3,3,2,2,2,2,2,gptchats_71335,2.363636363636364,7098144
2,2,3,3,2,2,2,2,2,2,0,gptchats_71453,2.0,7090333
2,2,3,3,2,2,2,2,2,2,0,gptchats_483,2.0,80224156
2,2,3,3,2,2,2,2,2,2,2,gptchats_4048,2.1818181818181817,80231109
2,2,3,3,2,2,2,2,2,2,0,gptchats_5356,2.0,80228684
2,2,3,3,2,2,2,2,2,2,0,gptchats_29638,2.0,80333327
0,0,2,2,0,1,0,0,0,0,0,gptchats_61898,0.4545454545454545,10344406
2,2,3,3,2,2,2,2,2,2,0,gptchats_2439,2.0,80228593
2,3,4,4,3,3,3,3,3,3,2,gptchats_67231,3.0,30353332
2,2,3,3,2,3,2,2,2,2,0,gptchats_21264,2.090909090909091,80236498
2,0,2,2,2,2,0,0,0,0,0,gptchats_35211,0.9090909090909092,80295919
2,2,3,3,2,2,2,2,2,2,0,gptchats_1130,2.0,80226213
2,2,3,3,2,2,2,2,2,2,0,gptchats_7541,2.0,80229545
2,2,3,3,2,2,2,2,2,2,0,gptchats_8672,2.0,80237856
2,2,3,3,3,3,2,2,2,2,0,gptchats_6887,2.1818181818181817,80234542
2,2,3,3,2,2,2,2,2,2,0,gptchats_23473,2.0,80305030
2,2,3,3,2,2,2,2,2,2,0,gptchats_25016,2.0,80316041
4,4,5,5,5,5,4,4,4,4,4,coaching_9041,4.363636363636363,80335754
4,4,4,4,4,4,4,4,4,4,4,coaching_20919,4.0,10347725
2,2,3,3,2,2,2,2,2,2,0,gptchats_12862,2.0,80241250
2,2,3,3,2,2,2,2,2,2,0,gptchats_69208,2.0,5042814
2,2,3,3,3,3,2,2,2,2,0,gptchats_40842,2.1818181818181817,80337086
2,2,3,3,2,2,2,2,2,2,0,gptchats_5342,2.0,80225794
2,2,3,3,3,3,2,2,2,2,0,gptchats_31063,2.1818181818181817,80334226
2,2,3,3,2,2,2,2,2,2,0,gptchats_68116,2.0,99279310
0,0,2,2,0,0,0,0,0,0,0,gptchats_67225,0.3636363636363636,80343753
2,2,3,3,2,2,2,2,2,2,0,gptchats_68670,2.0,40355818
2,2,2,2,2,2,2,2,2,2,0,gptchats_10913,1.818181818181818,80240926
2,2,3,3,3,3,2,2,2,2,2,coaching_4203,2.363636363636364,80253702
2,2,3,3,2,2,2,2,2,2,0,gptchats_28254,2.0,80306920
2,2,3,3,2,2,2,2,2,2,0,gptchats_38047,2.0,80336752
2,2,3,3,3,3,2,2,2,2,2,gptchats_65354,2.363636363636364,80343228
2,0,2,2,2,2,0,0,0,0,0,gptchats_8100,0.9090909090909092,80237034
2,2,3,3,2,2,2,2,2,2,0,gptchats_65803,2.0,80343034
2,2,3,3,2,2,2,2,2,2,0,gptchats_32783,2.0,80332804
4,4,5,4,4,4,4,4,4,4,0,coaching_17384,3.727272727272727,80339343
2,2,3,3,3,2,2,2,2,2,0,gptchats_7964,2.090909090909091,80236865
0,0,2,2,1,0,0,0,0,0,0,gptchats_10244,0.4545454545454545,80234065
0,0,3,3,2,2,2,2,2,2,0,gptchats_20387,1.6363636363636365,80283236
0,0,2,2,2,2,0,0,0,0,0,gptchats_16635,0.7272727272727273,80256521
0,0,4,4,3,3,0,0,0,0,0,gptchats_50660,1.2727272727272727,80320709
2,2,3,3,2,2,2,2,2,2,0,gptchats_40473,2.0,80308012
2,2,3,3,2,2,2,2,2,2,2,gptchats_26090,2.1818181818181817,80322483
2,2,3,3,2,2,2,2,2,2,0,gptchats_19260,2.0,80236585
0,0,2,2,0,0,0,0,0,0,0,gptchats_50106,0.3636363636363636,80318829
5,5,5,5,5,5,5,5,5,5,0,coaching_21150,4.545454545454546,10348718
2,2,3,3,2,2,2,2,2,2,0,gptchats_14744,2.0,80226174
2,2,3,3,2,2,2,2,2,2,2,coaching_8808,2.1818181818181817,80333683
0,0,2,2,0,0,0,0,0,0,0,gptchats_44173,0.3636363636363636,80336136
2,2,3,3,2,2,2,2,2,2,0,coaching_16924,2.0,80339095
0,0,2,1,0,1,0,2,2,1,0,gptchats_20689,0.8181818181818182,80279147
2,2,3,3,2,2,2,2,2,2,0,gptchats_54360,2.0,80335527
5,5,5,4,5,5,4,5,5,5,5,gptchats_8573,4.818181818181818,80237767
0,0,2,2,0,0,0,0,0,0,0,gptchats_40301,0.3636363636363636,80337285
2,2,3,3,2,2,2,2,2,2,0,gptchats_19274,2.0,80230613
2,2,3,3,2,2,2,2,2,2,0,gptchats_50112,2.0,80339389
2,2,3,3,2,2,2,2,2,2,0,gptchats_46770,2.0,80316293
2,2,3,3,3,3,2,2,2,2,0,gptchats_37189,2.1818181818181817,80336550
2,2,3,3,2,2,2,2,2,2,0,gptchats_17259,2.0,80260293
2,2,3,3,3,3,3,3,3,3,2,gptchats_10250,2.727272727272727,80240326
2,2,3,3,2,2,2,2,2,2,0,gptchats_59136,2.0,80230437
4,3,4,4,4,4,4,4,4,4,4,coaching_4940,3.909090909090909,80309922
2,2,4,4,3,3,3,3,3,3,0,coaching_7291,2.727272727272727,80332824
0,0,1,0,0,0,0,0,0,0,0,gptchats_6238,0.0909090909090909,80234557
2,2,3,3,2,2,2,2,2,2,0,gptchats_15328,2.0,80246039
2,2,3,3,2,2,2,2,2,2,2,gptchats_7970,2.1818181818181817,80236274
4,4,4,4,4,4,4,4,4,4,0,coaching_17390,3.636363636363636,80339343
2,2,3,3,2,2,2,2,2,2,0,gptchats_14036,2.0,80241212
2,2,3,3,3,3,2,2,2,2,2,gptchats_13759,2.363636363636364,80245437
0,0,1,1,0,0,0,0,0,0,0,gptchats_4289,0.1818181818181818,80231418
2,2,3,3,2,2,2,2,2,2,0,gptchats_50884,2.0,80339409
2,2,3,3,2,2,2,2,2,2,0,gptchats_51542,2.0,80333927
0,1,2,2,1,1,0,1,1,0,0,gptchats_17517,0.8181818181818182,80260710
2,2,3,3,2,2,2,2,2,2,0,gptchats_60947,2.0,80346638
0,1,2,2,1,1,0,1,1,0,0,gptchats_48013,0.8181818181818182,80330726
2,1,2,2,2,2,1,2,1,1,0,gptchats_5197,1.4545454545454546,80229302
2,2,2,2,2,2,2,2,2,2,0,gptchats_43146,1.818181818181818,80337949
2,2,3,3,3,3,3,3,3,3,2,coaching_1810,2.727272727272727,80258844
0,0,1,1,0,1,0,1,0,0,0,gptchats_44629,0.3636363636363636,80309730
4,2,4,4,4,4,3,3,3,3,3,coaching_20514,3.363636363636364,10348700
2,2,3,3,2,2,2,2,2,2,0,gptchats_15300,2.0,80236618
0,0,1,1,0,1,0,1,0,0,0,gptchats_7780,0.3636363636363636,80232263
2,2,4,4,3,3,2,2,2,2,2,gptchats_75392,2.5454545454545454,99113669
2,2,3,3,2,2,2,2,2,2,2,gptchats_65181,2.1818181818181817,10344427
0,0,1,1,0,0,0,0,0,0,0,gptchats_17019,0.1818181818181818,80259491
0,0,2,1,0,1,0,2,2,1,0,gptchats_25915,0.8181818181818182,80319920
2,2,3,3,2,2,2,2,2,2,0,gptchats_11600,2.0,80238521
2,2,3,3,2,3,2,2,2,2,0,gptchats_17271,2.090909090909091,80260058
4,3,4,4,4,4,4,4,4,4,4,coaching_3961,3.909090909090909,80302207
2,2,3,3,3,3,2,2,2,2,0,gptchats_57641,2.1818181818181817,10343056
2,2,3,3,2,2,2,2,2,2,0,gptchats_18156,2.0,80262478
2,2,3,3,2,2,2,2,2,2,0,gptchats_13003,2.0,80240503
2,2,3,3,2,2,2,2,2,2,0,coaching_21178,2.0,99352220
2,2,3,3,2,3,2,2,2,2,0,coaching_20266,2.090909090909091,80346265
2,2,3,3,3,3,3,3,3,3,2,gptchats_6562,2.727272727272727,80235029
2,2,3,3,2,2,2,2,2,2,0,coaching_14961,2.0,80339943
2,2,3,3,2,2,2,2,2,2,0,gptchats_43152,2.0,80338290
2,2,3,3,2,2,2,2,2,2,0,gptchats_73091,2.0,70112024
2,2,3,3,2,2,2,2,2,2,2,gptchats_17503,2.1818181818181817,80237603
0,0,2,2,0,0,0,0,0,0,0,gptchats_49319,0.3636363636363636,80340163
4,4,4,4,4,4,4,4,4,4,4,coaching_22317,4.0,7051605
0,0,2,2,0,0,0,0,0,0,0,gptchats_71686,0.3636363636363636,7090333
0,0,1,2,1,1,0,0,0,0,0,gptchats_47334,0.4545454545454545,80339071
2,2,3,3,3,3,2,2,2,2,0,gptchats_57127,2.1818181818181817,80323487
2,2,3,3,2,2,2,2,2,2,0,gptchats_2607,2.0,80228853
